filename,timeFrame,prediction
test_05.wav,205.76,-0.04156794
test_05.wav,205.8,-0.11318771
test_05.wav,205.84,-0.12178192
test_05.wav,205.88,-0.17186733
test_05.wav,205.92,-0.15608358
test_05.wav,205.96,-0.15518759
test_05.wav,206.0,-0.1345762
test_05.wav,206.04,-0.18830705
test_05.wav,206.08,-0.13226466
test_05.wav,206.12,-0.10330778
test_05.wav,206.16,-0.16037144
test_05.wav,206.2,-0.21512902
test_05.wav,206.24,-0.26085177
test_05.wav,206.28,-0.3032199
test_05.wav,206.32,-0.3179395
test_05.wav,206.36,-0.30289
test_05.wav,206.4,-0.39061376
test_05.wav,206.44,-0.32683638
test_05.wav,206.48,-0.24037991
test_05.wav,206.52,-0.25127938
test_05.wav,206.56,-0.3265748
test_05.wav,206.6,-0.37335983
test_05.wav,206.64,-0.42466983
test_05.wav,206.68,-0.46806598
test_05.wav,206.72,-0.49480084
test_05.wav,206.76,-0.40467593
test_05.wav,206.8,-0.5351153
test_05.wav,206.84,-0.5367302
test_05.wav,206.88,-0.5927365
test_05.wav,206.92,-0.53247225
test_05.wav,206.96,-0.4513539
test_05.wav,207.0,-0.48316884
test_05.wav,207.04,-0.6096953
test_05.wav,207.08,-0.54322964
test_05.wav,207.12,-0.56968886
test_05.wav,207.16,-0.63960725
test_05.wav,207.2,-0.70267534
test_05.wav,207.24,-0.78661186
test_05.wav,207.28,-0.8358243
test_05.wav,207.32,-0.872432
test_05.wav,207.36,-0.8991842
test_05.wav,207.4,-0.9273138
test_05.wav,207.44,-0.953842
test_05.wav,207.48,-0.9565746
test_05.wav,207.52,-0.9860942
test_05.wav,207.56,-0.96064395
test_05.wav,207.6,-0.9883581
test_05.wav,207.64,-1.0867285
test_05.wav,207.68,-1.1342083
test_05.wav,207.72,-1.1281062
test_05.wav,207.76,-1.0549334
test_05.wav,207.8,-1.0830952
test_05.wav,207.84,-1.0876077
test_05.wav,207.88,-0.96864
test_05.wav,207.92,-0.92085695
test_05.wav,207.96,-0.97029394
test_05.wav,208.0,-1.1774626
test_05.wav,208.04,-1.2426385
test_05.wav,208.08,-1.1718931
test_05.wav,208.12,-1.1099638
test_05.wav,208.16,-0.6960378
test_05.wav,208.2,-0.19177163
test_05.wav,208.24,0.17666934
test_05.wav,208.28,0.2864112
test_05.wav,208.32,0.34133673
test_05.wav,208.36,0.51817447
test_05.wav,208.4,0.73779947
test_05.wav,208.44,0.9251776
test_05.wav,208.48,1.1241186
test_05.wav,208.52,1.362951
test_05.wav,208.56,1.5600581
test_05.wav,208.6,1.6477102
test_05.wav,208.64,1.539706
test_05.wav,208.68,1.482999
test_05.wav,208.72,1.4502702
test_05.wav,208.76,1.4268647
test_05.wav,208.8,1.347291
test_05.wav,208.84,1.3339984
test_05.wav,208.88,1.2921048
test_05.wav,208.92,1.2047527
test_05.wav,208.96,1.1823816
test_05.wav,209.0,1.138705
test_05.wav,209.04,1.1166444
test_05.wav,209.08,1.0959979
test_05.wav,209.12,1.0658138
test_05.wav,209.16,1.0624472
test_05.wav,209.2,1.015902
test_05.wav,209.24,0.9919805
test_05.wav,209.28,0.9801862
test_05.wav,209.32,0.8849787
test_05.wav,209.36,0.7960729
test_05.wav,209.4,0.7254369
test_05.wav,209.44,0.56690407
test_05.wav,209.48,0.5228618
test_05.wav,209.52,0.6139733
test_05.wav,209.56,0.7471514
test_05.wav,209.6,0.7229936
test_05.wav,209.64,0.52649415
test_05.wav,209.68,0.43516448
test_05.wav,209.72,0.3985303
test_05.wav,209.76,0.35677004
test_05.wav,209.8,0.31820244
test_05.wav,209.84,0.2429508
test_05.wav,209.88,0.15433718
test_05.wav,209.92,0.15133704
test_05.wav,209.96,0.12335555
test_05.wav,210.0,0.17858255
test_05.wav,210.04,0.11215128
test_05.wav,210.08,0.049500316
test_05.wav,210.12,-0.07260301
test_05.wav,210.16,-0.1672046
test_05.wav,210.2,-0.233302
test_05.wav,210.24,-0.2222662
test_05.wav,210.28,-0.26272702
test_05.wav,210.32,-0.2193189
test_05.wav,210.36,-0.24176645
test_05.wav,210.4,-0.32596052
test_05.wav,210.44,-0.41380256
test_05.wav,210.48,-0.4838741
test_05.wav,210.52,-0.49482813
test_05.wav,210.56,-0.50696146
test_05.wav,210.6,-0.5470624
test_05.wav,210.64,-0.5860286
test_05.wav,210.68,-0.70138425
test_05.wav,210.72,-0.7137071
test_05.wav,210.76,-0.5907706
test_05.wav,210.8,-0.50849444
test_05.wav,210.84,-0.5272186
test_05.wav,210.88,-0.6252266
test_05.wav,210.92,-0.67572737
test_05.wav,210.96,-0.7136416
test_05.wav,211.0,-0.7232453
test_05.wav,211.04,-0.6678275
test_05.wav,211.08,-0.671774
test_05.wav,211.12,-0.7608874
test_05.wav,211.16,-0.76673806
test_05.wav,211.2,-0.5225522
test_05.wav,211.24,-0.51913315
test_05.wav,211.28,-0.5047438
test_05.wav,211.32,-0.5516921
test_05.wav,211.36,-0.5618098
test_05.wav,211.4,-0.6776633
test_05.wav,211.44,-0.6870415
test_05.wav,211.48,-0.6672323
test_05.wav,211.52,-0.5150446
test_05.wav,211.56,-0.29068503
test_05.wav,211.6,0.17491396
test_05.wav,211.64,0.44073102
test_05.wav,211.68,0.60905284
test_05.wav,211.72,0.6856807
test_05.wav,211.76,0.7811902
test_05.wav,211.8,0.89653224
test_05.wav,211.84,0.99401003
test_05.wav,211.88,1.1114174
test_05.wav,211.92,1.2321099
test_05.wav,211.96,1.3499427
test_05.wav,212.0,1.4661012
test_05.wav,212.04,1.5698694
test_05.wav,212.08,1.6758806
test_05.wav,212.12,1.824123
test_05.wav,212.16,1.9247879
test_05.wav,212.2,2.0241616
test_05.wav,212.24,2.0689511
test_05.wav,212.28,2.0753748
test_05.wav,212.32,2.0558224
test_05.wav,212.36,1.9967189
test_05.wav,212.4,1.9044105
test_05.wav,212.44,1.8013415
test_05.wav,212.48,1.5602632
test_05.wav,212.52,1.4271952
test_05.wav,212.56,1.4164429
test_05.wav,212.6,1.2616851
test_05.wav,212.64,1.1851087
test_05.wav,212.68,1.1052691
test_05.wav,212.72,1.0287766
test_05.wav,212.76,1.0080544
test_05.wav,212.8,0.96845746
test_05.wav,212.84,0.94561464
test_05.wav,212.88,0.9368691
test_05.wav,212.92,0.9198437
test_05.wav,212.96,0.8687331
test_05.wav,213.0,0.86905
test_05.wav,213.04,0.84003145
test_05.wav,213.08,0.78831226
test_05.wav,213.12,0.64323753
test_05.wav,213.16,0.53332424
test_05.wav,213.2,0.50111634
test_05.wav,213.24,0.5354901
test_05.wav,213.28,0.5136781
test_05.wav,213.32,0.53041714
test_05.wav,213.36,0.47757444
test_05.wav,213.4,0.43125632
test_05.wav,213.44,0.28273937
test_05.wav,213.48,0.18005121
test_05.wav,213.52,0.006093059
test_05.wav,213.56,-0.119631976
test_05.wav,213.6,-0.24604933
test_05.wav,213.64,-0.18317385
test_05.wav,213.68,-0.13623326
test_05.wav,213.72,-0.06212086
test_05.wav,213.76,-0.047121886
test_05.wav,213.8,-0.08424869
test_05.wav,213.84,-0.105966866
test_05.wav,213.88,-0.110099286
test_05.wav,213.92,-0.09907037
test_05.wav,213.96,-0.08056053
test_05.wav,214.0,-0.12509513
test_05.wav,214.04,-0.14220999
test_05.wav,214.08,-0.20316891
test_05.wav,214.12,-0.25575224
test_05.wav,214.16,-0.3708935
test_05.wav,214.2,-0.43287125
test_05.wav,214.24,-0.49876055
test_05.wav,214.28,-0.67418
test_05.wav,214.32,-0.842222
test_05.wav,214.36,-0.9796012
test_05.wav,214.4,-1.030072
test_05.wav,214.44,-1.077923
test_05.wav,214.48,-1.1369553
test_05.wav,214.52,-1.2420855
test_05.wav,214.56,-1.2712724
test_05.wav,214.6,-1.4331315
test_05.wav,214.64,-1.5445096
test_05.wav,214.68,-1.5347419
test_05.wav,214.72,-1.5392992
test_05.wav,214.76,-1.5727165
test_05.wav,214.8,-1.6941873
test_05.wav,214.84,-1.800864
test_05.wav,214.88,-1.8447542
test_05.wav,214.92,-1.9849517
test_05.wav,214.96,-2.1484356
test_05.wav,215.0,-2.041436
test_05.wav,215.04,-1.8407815
test_05.wav,215.08,-1.9533927
test_05.wav,215.12,-1.9743226
test_05.wav,215.16,-2.0256093
test_05.wav,215.2,-2.0707436
test_05.wav,215.24,-1.9946756
test_05.wav,215.28,-2.0492446
test_05.wav,215.32,-2.1469595
test_05.wav,215.36,-1.9981418
test_05.wav,215.4,-2.070036
test_05.wav,215.44,-2.1318636
test_05.wav,215.48,-2.0593581
test_05.wav,215.52,-2.012378
test_05.wav,215.56,-2.0008824
test_05.wav,215.6,-1.9893587
test_05.wav,215.64,-2.139751
test_05.wav,215.68,-2.187971
test_05.wav,215.72,-2.1107998
test_05.wav,215.76,-2.237073
test_05.wav,215.8,-2.2575006
test_05.wav,215.84,-2.2462335
test_05.wav,215.88,-2.2984195
test_05.wav,215.92,-2.2968159
test_05.wav,215.96,-2.3100522
test_05.wav,216.0,-2.2969522
test_05.wav,216.04,-2.2082195
test_05.wav,216.08,-2.4246616
test_05.wav,216.12,-2.4607062
test_05.wav,216.16,-2.5073233
test_05.wav,216.2,-2.448716
test_05.wav,216.24,-2.4777584
test_05.wav,216.28,-2.4976215
test_05.wav,216.32,-2.506393
test_05.wav,216.36,-2.459497
test_05.wav,216.4,-2.4807625
test_05.wav,216.44,-2.4869957
test_05.wav,216.48,-2.458973
test_05.wav,216.52,-2.4696922
test_05.wav,216.56,-2.470975
test_05.wav,216.6,-2.4575112
test_05.wav,216.64,-2.4688544
test_05.wav,216.68,-2.4708676
test_05.wav,216.72,-2.4602065
test_05.wav,216.76,-2.5386071
test_05.wav,216.8,-2.6785462
test_05.wav,216.84,-2.765051
test_05.wav,216.88,-2.8452158
test_05.wav,216.92,-2.7268274
test_05.wav,216.96,-2.8206801
test_05.wav,217.0,-2.82857
test_05.wav,217.04,-2.8635445
test_05.wav,217.08,-2.7491703
test_05.wav,217.12,-2.7410893
test_05.wav,217.16,-2.5819507
test_05.wav,217.2,-2.6613898
test_05.wav,217.24,-2.6627336
test_05.wav,217.28,-2.6271749
test_05.wav,217.32,-2.5745656
test_05.wav,217.36,-2.5688872
test_05.wav,217.4,-2.4945943
test_05.wav,217.44,-2.6002278
test_05.wav,217.48,-2.6422
test_05.wav,217.52,-2.6044989
test_05.wav,217.56,-2.604601
test_05.wav,217.6,-1.73494
test_05.wav,217.64,-1.7603039
test_05.wav,217.68,-1.7866746
test_05.wav,217.72,-1.8845791
test_05.wav,217.76,-1.8588762
test_05.wav,217.8,-1.7816747
test_05.wav,217.84,-1.6696414
test_05.wav,217.88,-1.6599188
test_05.wav,217.92,-1.6441795
test_05.wav,217.96,-1.7372867
test_05.wav,218.0,-1.8272294
test_05.wav,218.04,-1.8711919
test_05.wav,218.08,-1.8530957
test_05.wav,218.12,-1.877232
test_05.wav,218.16,-1.8910033
test_05.wav,218.2,-1.8990866
test_05.wav,218.24,-1.9054981
test_05.wav,218.28,-1.8815087
test_05.wav,218.32,-1.8789924
test_05.wav,218.36,-1.8543545
test_05.wav,218.4,-1.8409454
test_05.wav,218.44,-1.8450254
test_05.wav,218.48,-1.8679155
test_05.wav,218.52,-2.0026932
test_05.wav,218.56,-2.0305293
test_05.wav,218.6,-1.9349227
test_05.wav,218.64,-1.6717014
test_05.wav,218.68,-1.0940725
test_05.wav,218.72,-0.5740511
test_05.wav,218.76,-0.25712785
test_05.wav,218.8,-0.11374887
test_05.wav,218.84,0.074351445
test_05.wav,218.88,0.24487567
test_05.wav,218.92,0.3363577
test_05.wav,218.96,0.45694652
test_05.wav,219.0,0.5756744
test_05.wav,219.04,0.5976216
test_05.wav,219.08,0.5940805
test_05.wav,219.12,0.56954795
test_05.wav,219.16,0.5634245
test_05.wav,219.2,0.5375986
test_05.wav,219.24,0.5419078
test_05.wav,219.28,0.544812
test_05.wav,219.32,0.5147579
test_05.wav,219.36,0.41190097
test_05.wav,219.4,0.2851219
test_05.wav,219.44,0.3877691
test_05.wav,219.48,0.32583252
test_05.wav,219.52,0.3289618
test_05.wav,219.56,0.32880095
test_05.wav,219.6,0.26055053
test_05.wav,219.64,0.20972864
test_05.wav,219.68,0.2027512
test_05.wav,219.72,0.18328983
test_05.wav,219.76,0.15531106
test_05.wav,219.8,0.17542207
test_05.wav,219.84,0.14034015
test_05.wav,219.88,0.117595024
test_05.wav,219.92,0.18358497
test_05.wav,219.96,0.1537913
test_05.wav,220.0,0.15596534
test_05.wav,220.04,0.15281148
test_05.wav,220.08,0.08382181
test_05.wav,220.12,-0.08071925
test_05.wav,220.16,0.007165357
test_05.wav,220.2,0.00287494
test_05.wav,220.24,0.05174451
test_05.wav,220.28,0.0643182
test_05.wav,220.32,0.0787827
test_05.wav,220.36,0.07333871
test_05.wav,220.4,-0.0030036326
test_05.wav,220.44,-0.0376184
test_05.wav,220.48,-0.050897893
test_05.wav,220.52,-0.11610993
test_05.wav,220.56,-0.15347718
test_05.wav,220.6,-0.104453735
test_05.wav,220.64,-0.09587011
test_05.wav,220.68,-0.18380816
test_05.wav,220.72,-0.21796918
test_05.wav,220.76,-0.2748228
test_05.wav,220.8,-0.28861853
test_05.wav,220.84,-0.34962675
test_05.wav,220.88,-0.35582066
test_05.wav,220.92,-0.51674885
test_05.wav,220.96,-0.5899521
test_05.wav,221.0,-0.6017477
test_05.wav,221.04,-0.64327395
test_05.wav,221.08,-0.7567627
test_05.wav,221.12,-0.83874863
test_05.wav,221.16,-0.9187868
test_05.wav,221.2,-0.92840075
test_05.wav,221.24,-0.9796054
test_05.wav,221.28,-1.0617187
test_05.wav,221.32,-1.1709783
test_05.wav,221.36,-1.2375064
test_05.wav,221.4,-1.2214797
test_05.wav,221.44,-1.114154
test_05.wav,221.48,-0.96525455
test_05.wav,221.52,-0.80898464
test_05.wav,221.56,-0.57330006
test_05.wav,221.6,-0.3880168
test_05.wav,221.64,-0.165093
test_05.wav,221.68,-0.008136075
test_05.wav,221.72,0.13947251
test_05.wav,221.76,0.33845076
test_05.wav,221.8,0.42747188
test_05.wav,221.84,0.44091672
test_05.wav,221.88,0.48279098
test_05.wav,221.92,0.5317395
test_05.wav,221.96,0.51140153
test_05.wav,222.0,0.41990525
test_05.wav,222.04,0.42038465
test_05.wav,222.08,0.35836792
test_05.wav,222.12,0.38854095
test_05.wav,222.16,0.3719449
test_05.wav,222.2,0.25572488
test_05.wav,222.24,0.33641458
test_05.wav,222.28,0.27319086
test_05.wav,222.32,0.32199058
test_05.wav,222.36,0.21911027
test_05.wav,222.4,0.15666799
test_05.wav,222.44,0.15718889
test_05.wav,222.48,0.1730969
test_05.wav,222.52,0.056469064
test_05.wav,222.56,0.050887085
test_05.wav,222.6,0.04261677
test_05.wav,222.64,0.037205666
test_05.wav,222.68,0.09541111
test_05.wav,222.72,0.017155848
test_05.wav,222.76,-0.063919716
test_05.wav,222.8,-0.04353208
test_05.wav,222.84,-0.077361114
test_05.wav,222.88,-0.1307772
test_05.wav,222.92,-0.19340327
test_05.wav,222.96,-0.21268818
test_05.wav,223.0,-0.20049468
test_05.wav,223.04,-0.16390647
test_05.wav,223.08,-0.12445018
test_05.wav,223.12,-0.19238812
test_05.wav,223.16,-0.1889242
test_05.wav,223.2,-0.20047137
test_05.wav,223.24,-0.30705616
test_05.wav,223.28,-0.35032094
test_05.wav,223.32,-0.2585537
test_05.wav,223.36,-0.34055883
test_05.wav,223.4,-0.3366114
test_05.wav,223.44,-0.35694557
test_05.wav,223.48,-0.18102494
test_05.wav,223.52,-0.18738449
test_05.wav,223.56,-0.19383818
test_05.wav,223.6,-0.2594954
test_05.wav,223.64,-0.30696192
test_05.wav,223.68,-0.20891866
test_05.wav,223.72,-0.19551483
test_05.wav,223.76,-0.20040661
test_05.wav,223.8,-0.19464403
test_05.wav,223.84,-0.22854558
test_05.wav,223.88,-0.23163101
test_05.wav,223.92,-0.18430376
test_05.wav,223.96,-0.25633103
test_05.wav,224.0,-0.110857755
test_05.wav,224.04,-0.19225332
test_05.wav,224.08,-0.21765462
test_05.wav,224.12,-0.24485254
test_05.wav,224.16,-0.28038517
test_05.wav,224.2,-0.31092492
test_05.wav,224.24,-0.34367618
test_05.wav,224.28,-0.33364147
test_05.wav,224.32,-0.32588544
test_05.wav,224.36,-0.32652682
test_05.wav,224.4,-0.36033204
test_05.wav,224.44,-0.36264446
test_05.wav,224.48,-0.37261453
test_05.wav,224.52,-0.4077741
test_05.wav,224.56,-0.28897235
test_05.wav,224.6,-0.3600446
test_05.wav,224.64,-0.3512074
test_05.wav,224.68,-0.40752164
test_05.wav,224.72,-0.46143544
test_05.wav,224.76,-0.4810241
test_05.wav,224.8,-0.48649636
test_05.wav,224.84,-0.4988876
test_05.wav,224.88,-0.5199108
test_05.wav,224.92,-0.53121805
test_05.wav,224.96,-0.54620486
test_05.wav,225.0,-0.7018059
test_05.wav,225.04,-0.65807915
test_05.wav,225.08,-0.54488707
test_05.wav,225.12,-0.2526819
test_05.wav,225.16,0.19248034
test_05.wav,225.2,0.5806758
test_05.wav,225.24,0.8621998
test_05.wav,225.28,0.9518249
test_05.wav,225.32,1.0337218
test_05.wav,225.36,1.1338644
test_05.wav,225.4,1.2182078
test_05.wav,225.44,1.2384613
test_05.wav,225.48,1.2973621
test_05.wav,225.52,1.3197421
test_05.wav,225.56,1.1366342
test_05.wav,225.6,1.0385487
test_05.wav,225.64,1.0276612
test_05.wav,225.68,1.0040692
test_05.wav,225.72,0.9689469
test_05.wav,225.76,0.8900466
test_05.wav,225.8,0.85389507
test_05.wav,225.84,0.77255386
test_05.wav,225.88,0.6829617
test_05.wav,225.92,0.53710043
test_05.wav,225.96,0.38520974
test_05.wav,226.0,0.22655013
test_05.wav,226.04,0.06410007
test_05.wav,226.08,-0.0041860193
test_05.wav,226.12,-0.103319064
test_05.wav,226.16,-0.23571703
test_05.wav,226.2,-0.31648403
test_05.wav,226.24,-0.33655778
test_05.wav,226.28,-0.26838973
test_05.wav,226.32,-0.24079207
test_05.wav,226.36,-0.18508308
test_05.wav,226.4,-0.19077963
test_05.wav,226.44,-0.216598
test_05.wav,226.48,-0.16838816
test_05.wav,226.52,-0.18010047
test_05.wav,226.56,-0.23415887
test_05.wav,226.6,-0.15173084
test_05.wav,226.64,-0.23105738
test_05.wav,226.68,-0.14406073
test_05.wav,226.72,-0.15093772
test_05.wav,226.76,-0.22432926
test_05.wav,226.8,-0.2654285
test_05.wav,226.84,-0.29876563
test_05.wav,226.88,-0.32120982
test_05.wav,226.92,-0.2612879
test_05.wav,226.96,-0.25249255
test_05.wav,227.0,-0.24644288
test_05.wav,227.04,-0.24380317
test_05.wav,227.08,-0.24473259
test_05.wav,227.12,-0.27570552
test_05.wav,227.16,-0.22346109
test_05.wav,227.2,-0.30403125
test_05.wav,227.24,-0.26926577
test_05.wav,227.28,-0.3396932
test_05.wav,227.32,-0.32765982
test_05.wav,227.36,-0.32988092
test_05.wav,227.4,-0.33679977
test_05.wav,227.44,-0.365903
test_05.wav,227.48,-0.446624
test_05.wav,227.52,-0.46243384
test_05.wav,227.56,-0.4954016
test_05.wav,227.6,-0.4789091
test_05.wav,227.64,-0.5130601
test_05.wav,227.68,-0.48493347
test_05.wav,227.72,-0.6220055
test_05.wav,227.76,-0.68416685
test_05.wav,227.8,-0.6463432
test_05.wav,227.84,-0.58109426
test_05.wav,227.88,-0.61294436
test_05.wav,227.92,-0.6610577
test_05.wav,227.96,-0.6926224
test_05.wav,228.0,-0.727009
test_05.wav,228.04,-0.88979965
test_05.wav,228.08,-0.8984184
test_05.wav,228.12,-0.83891964
test_05.wav,228.16,-0.6224428
test_05.wav,228.2,-0.034491453
test_05.wav,228.24,0.23256572
test_05.wav,228.28,0.41931716
test_05.wav,228.32,0.5246816
test_05.wav,228.36,0.60168433
test_05.wav,228.4,0.68600994
test_05.wav,228.44,0.79326874
test_05.wav,228.48,0.84621793
test_05.wav,228.52,0.89265203
test_05.wav,228.56,0.9758584
test_05.wav,228.6,1.0130395
test_05.wav,228.64,0.86288565
test_05.wav,228.68,0.8246928
test_05.wav,228.72,0.8027299
test_05.wav,228.76,0.77074933
test_05.wav,228.8,0.7762539
test_05.wav,228.84,0.76639634
test_05.wav,228.88,0.7165281
test_05.wav,228.92,0.7166619
test_05.wav,228.96,0.825885
test_05.wav,229.0,0.82758313
test_05.wav,229.04,0.76773614
test_05.wav,229.08,0.6514469
test_05.wav,229.12,0.6066268
test_05.wav,229.16,0.54577994
test_05.wav,229.2,0.4610833
test_05.wav,229.24,0.38043246
test_05.wav,229.28,0.34453526
test_05.wav,229.32,0.18325548
test_05.wav,229.36,0.26376784
test_05.wav,229.4,0.22637026
test_05.wav,229.44,0.20817472
test_05.wav,229.48,0.22348166
test_05.wav,229.52,0.24977088
test_05.wav,229.56,0.17018194
test_05.wav,229.6,0.13424625
test_05.wav,229.64,0.1326804
test_05.wav,229.68,0.1647046
test_05.wav,229.72,0.17641628
test_05.wav,229.76,0.16275507
test_05.wav,229.8,0.060493737
test_05.wav,229.84,0.022245824
test_05.wav,229.88,0.06611351
test_05.wav,229.92,0.07766217
test_05.wav,229.96,0.122957
test_05.wav,230.0,0.026952097
test_05.wav,230.04,-0.039969698
test_05.wav,230.08,0.012062619
test_05.wav,230.12,0.034134
test_05.wav,230.16,-0.022940854
test_05.wav,230.2,-0.06464431
test_05.wav,230.24,-0.024637466
test_05.wav,230.28,-0.00549763
test_05.wav,230.32,-0.0644163
test_05.wav,230.36,-0.0517536
test_05.wav,230.4,-0.03207775
test_05.wav,230.44,-0.05138202
test_05.wav,230.48,-0.12186759
test_05.wav,230.52,-0.14814486
test_05.wav,230.56,-0.16348624
test_05.wav,230.6,-0.19552584
test_05.wav,230.64,-0.19781357
test_05.wav,230.68,-0.1732977
test_05.wav,230.72,-0.19371724
test_05.wav,230.76,-0.29773033
test_05.wav,230.8,-0.22687031
test_05.wav,230.84,-0.15164717
test_05.wav,230.88,-0.2026217
test_05.wav,230.92,-0.19924955
test_05.wav,230.96,-0.24335279
test_05.wav,231.0,-0.32222447
test_05.wav,231.04,-0.2917106
test_05.wav,231.08,-0.48186436
test_05.wav,231.12,-0.4406303
test_05.wav,231.16,-0.32301715
test_05.wav,231.2,-0.29873428
test_05.wav,231.24,-0.39813885
test_05.wav,231.28,-0.46143356
test_05.wav,231.32,-0.44406462
test_05.wav,231.36,-0.53804487
test_05.wav,231.4,-0.5666011
test_05.wav,231.44,-0.5991328
test_05.wav,231.48,-0.58059597
test_05.wav,231.52,-0.64963657
test_05.wav,231.56,-0.6773526
test_05.wav,231.6,-0.6862356
test_05.wav,231.64,-0.69948226
test_05.wav,231.68,-0.77092093
test_05.wav,231.72,-0.78517574
test_05.wav,231.76,-0.79848456
test_05.wav,231.8,-0.83419865
test_05.wav,231.84,-0.888122
test_05.wav,231.88,-0.9146053
test_05.wav,231.92,-0.9879613
test_05.wav,231.96,-0.9724203
test_05.wav,232.0,-0.95792156
test_05.wav,232.04,-0.85181004
test_05.wav,232.08,-0.8296364
test_05.wav,232.12,-0.8161104
test_05.wav,232.16,-0.8533241
test_05.wav,232.2,-0.8515256
test_05.wav,232.24,-0.87602526
test_05.wav,232.28,-0.79759455
test_05.wav,232.32,-0.77460647
test_05.wav,232.36,-0.8037109
test_05.wav,232.4,-0.68064564
test_05.wav,232.44,-0.6903281
test_05.wav,232.48,-0.72538877
test_05.wav,232.52,-0.7174503
test_05.wav,232.56,-0.63662696
test_05.wav,232.6,-0.75234395
test_05.wav,232.64,-0.7826826
test_05.wav,232.68,-0.8121629
test_05.wav,232.72,-0.8963561
test_05.wav,232.76,-0.9322967
test_05.wav,232.8,-0.95939153
test_05.wav,232.84,-0.9726065
test_05.wav,232.88,-0.9915986
test_05.wav,232.92,-0.93891984
test_05.wav,232.96,-0.95120555
test_05.wav,233.0,-0.98947287
test_05.wav,233.04,-0.97214633
test_05.wav,233.08,-0.91901416
test_05.wav,233.12,-0.94911575
test_05.wav,233.16,-0.9239001
test_05.wav,233.2,-0.9254301
test_05.wav,233.24,-1.0002495
test_05.wav,233.28,-1.1978036
test_05.wav,233.32,-1.3699636
test_05.wav,233.36,-1.5468416
test_05.wav,233.4,-1.6853851
test_05.wav,233.44,-1.7127123
test_05.wav,233.48,-1.925849
test_05.wav,233.52,-2.0059907
test_05.wav,233.56,-1.9716064
test_05.wav,233.6,-1.5602454
test_05.wav,233.64,-1.0706904
test_05.wav,233.68,-0.49971476
test_05.wav,233.72,0.10686743
test_05.wav,233.76,0.7640438
test_05.wav,233.8,1.0214365
test_05.wav,233.84,1.3352288
test_05.wav,233.88,1.439646
test_05.wav,233.92,1.3473461
test_05.wav,233.96,1.3616802
test_05.wav,234.0,1.5130209
test_05.wav,234.04,1.5845865
test_05.wav,234.08,1.4862744
test_05.wav,234.12,1.4567939
test_05.wav,234.16,1.3920344
test_05.wav,234.2,1.3851398
test_05.wav,234.24,1.4007446
test_05.wav,234.28,1.3514473
test_05.wav,234.32,1.2704715
test_05.wav,234.36,1.1807121
test_05.wav,234.4,1.0195256
test_05.wav,234.44,0.8934103
test_05.wav,234.48,0.7602844
test_05.wav,234.52,0.66014373
test_05.wav,234.56,0.5794827
test_05.wav,234.6,0.60574687
test_05.wav,234.64,0.5279363
test_05.wav,234.68,0.49381104
test_05.wav,234.72,0.38876167
test_05.wav,234.76,0.31978822
test_05.wav,234.8,0.2718949
test_05.wav,234.84,0.2804682
test_05.wav,234.88,0.29497167
test_05.wav,234.92,0.27662602
test_05.wav,234.96,0.2191626
test_05.wav,235.0,0.16055755
test_05.wav,235.04,0.23794374
test_05.wav,235.08,0.19426985
test_05.wav,235.12,0.11107028
test_05.wav,235.16,0.08344311
test_05.wav,235.2,0.05002744
test_05.wav,235.24,-0.045893002
test_05.wav,235.28,-0.03371847
test_05.wav,235.32,-0.07999431
test_05.wav,235.36,-0.090507336
test_05.wav,235.4,-0.19373484
test_05.wav,235.44,-0.28982395
test_05.wav,235.48,-0.33702034
test_05.wav,235.52,-0.34153506
test_05.wav,235.56,-0.3998235
test_05.wav,235.6,-0.5035546
test_05.wav,235.64,-0.562254
test_05.wav,235.68,-0.5869935
test_05.wav,235.72,-0.7028071
test_05.wav,235.76,-0.7783355
test_05.wav,235.8,-0.80965227
test_05.wav,235.84,-0.72173667
test_05.wav,235.88,-0.74618554
test_05.wav,235.92,-0.80642265
test_05.wav,235.96,-0.8294453
test_05.wav,236.0,-0.8909098
test_05.wav,236.04,-0.8793665
test_05.wav,236.08,-0.8947278
test_05.wav,236.12,-0.91245556
test_05.wav,236.16,-0.9354811
test_05.wav,236.2,-0.99361205
test_05.wav,236.24,-0.9686638
test_05.wav,236.28,-0.8859038
test_05.wav,236.32,-0.86237395
test_05.wav,236.36,-0.8920046
test_05.wav,236.4,-0.94793403
test_05.wav,236.44,-0.95433444
test_05.wav,236.48,-0.9501287
test_05.wav,236.52,-0.9467938
test_05.wav,236.56,-0.9526765
test_05.wav,236.6,-0.97608405
test_05.wav,236.64,-1.1105875
test_05.wav,236.68,-1.1556312
test_05.wav,236.72,-1.1523243
test_05.wav,236.76,-1.0507778
test_05.wav,236.8,-1.042243
test_05.wav,236.84,-1.0831118
test_05.wav,236.88,-1.0985668
test_05.wav,236.92,-1.1192155
test_05.wav,236.96,-1.1536096
test_05.wav,237.0,-1.2175652
test_05.wav,237.04,-1.2535597
test_05.wav,237.08,-1.1503147
test_05.wav,237.12,-0.96392995
test_05.wav,237.16,-0.89192
test_05.wav,237.2,-0.7767386
test_05.wav,237.24,-0.41016492
test_05.wav,237.28,-0.041612867
test_05.wav,237.32,0.17861001
test_05.wav,237.36,0.36566737
test_05.wav,237.4,0.52382666
test_05.wav,237.44,0.6646649
test_05.wav,237.48,0.7138765
test_05.wav,237.52,0.7875768
